time,strike_price,stock_price,volatility,interest_rate,type_o1,price_o1,delta_o1,gamma_o1,theta_o1,type_o2,price_o2,delta_o2,gamma_o2,theta_o12
0.94344155,229.9928517,205.9437025,0.48601937,0.01974426,call,31.11857521,0.51656703,0.00409992,-22.02366776,put,50.92317591,-0.48343297,0.00409992,-17.56643525
0.60994883,328.4451581,475.2350518,0.78544069,0.01547361,call,188.4113804,0.8223497,0.0008927,-65.32131622,put,38.53616726,-0.1776503,0.0008927,-60.28682418
0.79645121,81.98683186,305.8933463,0.19538447,0.04700831,call,226.9193355,1,0,-3.71243481,put,0,0,0,0
1.46932044,309.3522374,331.6163655,0.02171202,0.07752988,call,55.57124914,1,0,-21.40174466,put,0,0,0,0
1.7165144,185.518849,335.5916125,0.60438601,0.06633591,call,188.1612332,0.90117526,0.00065474,-21.04755314,put,18.12238074,-0.09882474,0.00065474,-10.06545935
1.8347987,327.1768096,142.2944702,0.51467014,0.06893102,call,11.04358651,0.25324525,0.0032253,-10.37186278,put,157.0561993,-0.74675475,0.0032253,9.50143988
1.78721103,387.4400021,69.25722116,0.56960053,0.03528952,call,0.59275306,0.03613033,0.00150385,-1.23754736,put,295.0943954,-0.96386967,0.00150385,11.59932813
1.17272916,495.559293,71.54115979,0.41402009,0.05084154,call,0.00024869,0.00003756,0.0000049,-0.0022738,put,395.3350657,-0.99996244,0.0000049,23.73442192
0.543451,31.36407373,332.2314656,0.90946638,0.04372037,call,301.6068202,0.99995005,0.00000092,-1.38036996,put,0.00300506,-0.00004995,0.00000092,-0.0413178
0.24921591,318.3009546,209.3971803,0.82026611,0.0863449,call,9.10059656,0.2220297,0.00347135,-54.43442711,put,111.2281724,-0.7779703,0.00347135,-27.53585169
1.21787063,277.636582,189.545354,0.98769155,0.04842866,call,61.01529774,0.59829312,0.00187206,-35.34345691,put,133.2051055,-0.40170688,0.00187206,-22.66797429
0.22184633,135.5207481,366.5306001,0.72646264,0.0621714,call,232.9004615,0.99909321,0.00002454,-9.15720615,put,0.03427122,-0.00090679,0.00002454,-0.84710322
1.55522626,490.7618983,337.8483908,0.7382839,0.07923428,call,93.5149388,0.5748261,0.00125991,-47.17012703,put,189.5308651,-0.4251739,0.00125991,-12.7932021
0.36266118,71.44158283,324.4988692,0.18563064,0.0528866,call,254.414473,1,0,-3.70652532,put,0,0,0,0
0.14911046,106.5686758,293.6566693,0.41162926,0.07553285,call,188.2815147,1,0,-7.95928545,put,0,0,0,-0.00000003
0.38748157,115.3747176,203.4180165,0.51363867,0.01075271,call,89.23761425,0.9742034,0.00092254,-6.20692127,put,0.71460932,-0.0257966,0.00092254,-4.97148874
1.91781596,459.5682654,276.8220509,0.72217878,0.00103843,call,65.65675524,0.49808125,0.00144097,-28.86999245,put,247.4886403,-0.50191875,0.00144097,-28.39371144
1.21169136,323.8058505,150.9228034,0.50081788,0.00762934,call,4.64600485,0.13734837,0.00264053,-7.66547901,put,174.5494522,-0.86265163,0.00264053,-5.2177859
0.35775588,5.82227912,395.7592433,0.99861026,0.00031695,call,389.9376243,1,0,-0.00184514,put,0,0,0,0
1.07513157,10.92417848,40.81029013,0.50221891,0.04286374,call,30.39248509,0.99801017,0.00029695,-0.50543608,put,0.01436579,-0.00198983,0.00029695,-0.05827421
0.49048981,232.9207002,370.3904535,0.38410943,0.0610846,call,145.3530726,0.97559216,0.00057489,-19.01223602,put,1.00820306,-0.02440784,0.00057489,-5.2043313
0.26494052,376.4946057,375.8977144,0.77462779,0.04496441,call,61.04407894,0.58911075,0.0025951,-117.2269486,put,57.18243936,-0.41088925,0.0025951,-100.4985653
0.90848257,178.1345174,358.4585626,0.77777162,0.06943216,call,204.9218498,0.91909704,0.00056422,-30.5747506,put,13.70849963,-0.08090296,0.00056422,-18.96255416
0.5757396,459.7333535,163.9832421,0.91244869,0.00259275,call,5.4941782,0.12700826,0.00183343,-20.5631616,put,300.5585352,-0.87299174,0.00183343,-19.37296613
0.1141285,495.8506145,265.006421,0.18636162,0.01508696,call,0,0,0,0,put,229.9911466,-1,0,7.46800965
0.84800837,53.94881453,209.8737639,0.86710327,0.07096868,call,160.2505539,0.98521904,0.00022314,-6.99647909,put,1.1746224,-0.01478096,0.00022314,-3.39142397
1.47799848,134.2370947,56.72668369,0.47174641,0.04267469,call,1.75826431,0.13454427,0.00665819,-2.6347354,put,71.06340843,-0.86545573,0.00665819,2.74363343
1.84061333,340.5556081,21.77507846,0.53039433,0.0778539,call,0.00194089,0.00055229,0.00012434,-0.00907803,put,273.3165979,-0.99944771,0.00012434,22.96480887
1.35456361,181.1945699,468.31682,0.22029144,0.07321668,call,304.2304833,0.99998771,0.00000045,-12.01585012,put,0.00033523,-0.00001229,0.00000045,-0.00196876
0.12148924,49.88980635,364.8176809,0.85649963,0.04300152,call,315.1878304,1,0,-2.13415889,put,0,0,0,-0.00000001
1.2849229,355.6618516,449.6086342,0.20416612,0.01480878,call,106.9749536,0.88700426,0.00184219,-12.08305091,put,6.32456869,-0.11299574,0.00184219,-6.91540542
0.40614268,308.620585,69.48027033,0.53949402,0.03729599,call,0.00009215,0.00001888,0.00000343,-0.00245487,put,234.5008068,-0.99998112,0.00000343,11.33481595
1.04069839,360.7236136,291.2593513,0.17028569,0.02263529,call,3.84161277,0.1565246,0.00474006,-6.77499324,put,64.90778754,-0.8434754,0.00474006,1.19999854
0.35154921,280.8289225,26.09985627,0.87711631,0.04356737,call,0.00002444,0.0000094,0.00000311,-0.000824,put,250.4606653,-0.9999906,0.00000311,12.04818916
1.4846825,369.117085,154.4364994,0.80983123,0.03607194,call,24.37687461,0.36867351,0.00247472,-20.52911693,put,219.8092752,-0.63132649,0.00247472,-7.90866549
0.6901879,197.3350895,265.0628475,0.698904,0.04257907,call,96.51415986,0.80208882,0.00180759,-35.96028547,put,23.07158847,-0.19791118,0.00180759,-27.80127178
1.15407372,421.8550423,307.1203795,0.67310592,0.05253181,call,60.33384318,0.50256137,0.00179636,-43.32233309,put,150.253123,-0.49743863,0.00179636,-22.46512162
1.07229723,33.5392365,165.9609519,0.81077807,0.08024159,call,135.6533016,0.99238472,0.00015064,-3.69422603,put,0.46644147,-0.00761528,0.00015064,-1.224864
1.46072575,53.00674443,101.431487,0.84871926,0.02268056,call,60.57869593,0.88057055,0.00191618,-7.75217771,put,10.42660748,-0.11942945,0.00191618,-6.58913234
1.89390558,224.7135153,75.57830689,0.54356274,0.00536579,call,3.07497707,0.14252117,0.00398482,-3.40387402,put,149.9381449,-0.85747883,0.00398482,-2.2103005
0.71285477,204.3436105,110.0463182,0.11525762,0.03955827,call,0,0,0,-0.00000004,put,88.61543334,-1,0,7.85871607
0.08809918,326.9050485,278.4241471,0.43046083,0.08442503,call,2.15966213,0.1283382,0.0058939,-45.1649445,put,48.21813697,-0.8716618,0.0058939,-17.77048838
0.89847072,41.1040839,406.8554141,0.90829451,0.01179447,call,366.3024138,0.9990497,0.00000917,-1.10004393,put,0.11780388,-0.0009503,0.00000917,-0.62035332
0.56703573,446.8967349,234.8105927,0.34022426,0.04263254,call,0.21007288,0.01102535,0.00048238,-1.64070576,put,201.6223905,-0.98897465,0.00048238,16.95658627
0.85538956,136.9489681,72.72717998,0.01719729,0.04381869,call,0,0,0,0,put,59.18366901,-1,0,5.78016102
1.39910221,44.36898807,252.3661538,0.98033356,0.01172786,call,211.7839268,0.98182803,0.0001525,-5.08942713,put,3.06467386,-0.01817197,0.0001525,-4.57754228
1.12720833,190.2076345,103.0654313,0.83322564,0.05137444,call,18.40912124,0.42666142,0.0043014,-17.17441278,put,94.84932331,-0.57333858,0.0043014,-7.95241135
1.13065912,405.189176,3.89812978,0.42059608,0.01563103,call,0,0,0,0,put,394.1928995,-1,0,6.22257172
1.15079711,129.0680406,231.1607117,0.44493481,0.08770889,call,117.1056316,0.95264793,0.00089497,-13.77727362,put,2.6213534,-0.04735207,0.00089497,-3.54371346
1.30851688,352.3474298,228.6427804,0.3497561,0.01849292,call,8.87533184,0.20599986,0.00311496,-10.66709693,put,124.1561045,-0.79400014,0.00311496,-4.30694507
0.96185314,257.200933,112.9333129,0.2193392,0.09816437,call,0.00316486,0.00051973,0.00007581,-0.02871033,put,121.0971843,-0.99948027,0.00007581,22.94443507
1.6137516,38.07513163,270.51422,0.08324334,0.00074739,call,232.4849831,1,0,-0.02842262,put,0,0,0,0
0.28284852,330.9897623,37.00292674,0.87876465,0.05020304,call,0.00001578,0.00000484,0.0000013,-0.00069353,put,289.3200563,-0.99999516,0.0000013,16.38171303
0.64745233,186.5225368,441.6692542,0.54529091,0.08677482,call,266.1299607,0.9896127,0.00014217,-18.9573497,put,0.79287034,-0.0103873,0.00014217,-3.65615745
0.35494943,1.16336124,492.1647086,0.73109896,0.00929674,call,491.00518,1,0,-0.01077983,put,0,0,0,0
1.55511571,490.4001501,473.3093283,0.51866205,0.04880684,call,127.2541744,0.65021522,0.00120966,-45.25899626,put,108.5009795,-0.34978478,0.00120966,-23.0735492
0.96445799,445.2745072,258.6733736,0.04577186,0.06471864,call,0,0,0,0,put,159.6574447,-1,0,27.07380254
1.46304508,433.1400714,269.3959641,0.86365802,0.03606544,call,74.60285464,0.54706644,0.00140771,-40.72663218,put,216.0846721,-0.45293356,0.00140771,-25.90814419
0.53497745,409.1864869,221.9601747,0.05743528,0.06729487,call,0,0,0,0,put,172.7571104,-1,0,26.56244662
0.63711832,255.3615368,34.74801186,0.74044693,0.0755507,call,0.00682017,0.00135973,0.00021723,-0.07495434,put,208.619725,-0.99864027,0.00021723,18.31113405
1.1638716,470.4962376,164.5158011,0.74252815,0.01151439,call,9.63885279,0.18553317,0.00202908,-15.37994086,put,309.3561041,-0.81446683,0.00202908,-10.03458171
1.07451238,244.9878869,243.2844869,0.24738007,0.08757088,call,35.28476074,0.68009019,0.00573158,-21.77929135,put,14.9871177,-0.31990981,0.00573158,-2.25213716
1.64003475,307.653983,409.2237571,0.38885418,0.05720601,call,150.4214819,0.84381854,0.00117518,-26.02763186,put,21.30030034,-0.15618146,0.00117518,-10.00408142
0.85662066,365.7041913,228.6201723,0.30037133,0.00650555,call,1.56635456,0.06291993,0.00194512,-4.66970242,put,136.6180507,-0.93708007,0.00194512,-2.30381824
1.47633353,286.4001886,432.9304189,0.66662028,0.03227691,call,207.1589347,0.83495726,0.00070802,-34.46633614,put,47.30136524,-0.16504274,0.00070802,-25.652388
1.6258026,66.29945481,129.1253356,0.91680541,0.0408688,call,82.48283403,0.88716176,0.00126863,-10.20037024,put,15.39487638,-0.11283824,0.00126863,-7.66497707
1.31638898,237.9193735,330.8830925,0.07425072,0.02230828,call,99.84902042,0.99998973,0.00000163,-5.15438968,put,0.00006285,-0.00001027,0.00000163,-0.00041446
1.16127307,89.64006166,51.74387508,0.30060998,0.01627071,call,0.45972923,0.06997634,0.0080081,-1.0202117,put,36.67809094,-0.93002366,0.0080081,0.41099668
0.59153736,459.4408244,209.7435071,0.17322141,0.04038623,call,0.00000004,0.00000001,0,-0.00000124,put,238.8513639,-0.99999999,0,18.11705299
1.10739194,235.52026,194.048937,0.80291498,0.07853624,call,56.66744122,0.61644698,0.0023288,-33.21008637,put,78.52092341,-0.38355302,0.0023288,-16.25392256
0.20307859,332.8649788,201.4306802,0.16215837,0.02821978,call,0,0,0,0,put,129.5321607,-1,0,9.33969754
1.22813494,330.825177,434.9358914,0.26636634,0.07880412,call,139.9319156,0.91959405,0.00116237,-28.29218336,put,5.30383343,-0.08040595,0.00116237,-4.62669136
0.42208959,202.4642314,103.103714,0.33079688,0.07891886,call,0.01223618,0.00200399,0.00028664,-0.18205672,put,92.73959311,-0.99799601,0.00028664,15.27270892
1.86034619,357.5458804,62.96793997,0.64969166,0.0727508,call,1.61701105,0.08628902,0.00282036,-2.63773461,put,250.9358752,-0.91371098,0.00282036,20.08138156
1.46664968,43.23585491,384.8043832,0.63776489,0.05878508,call,345.1819172,0.99956283,0.00000528,-2.47830732,put,0.04189245,-0.00043717,0.00000528,-0.14663494
1.06110283,127.8060904,403.147111,0.27902357,0.03893787,call,280.5142329,0.99999083,0.00000036,-4.77716923,put,0.00023958,-0.00000917,0.00000036,-0.00209711
1.43624603,433.0491638,387.5351615,0.52262239,0.07605794,call,95.00936907,0.62182582,0.00156636,-43.22836995,put,95.71018434,-0.37817418,0.00156636,-13.69993946
0.24588002,323.8820902,392.7222232,0.29165113,0.04627957,call,74.33554927,0.93104505,0.00233685,-28.81001048,put,1.83078046,-0.06895495,0.00233685,-13.9904857
1.12173727,286.6111804,68.04195355,0.70526015,0.01266146,call,1.06752885,0.06268011,0.00242522,-2.83285358,put,215.5948359,-0.93731989,0.00242522,0.74488653
0.88984157,356.0666683,111.9987812,0.12719502,0.05533572,call,0,0,0,0,put,226.9598122,-1,0,18.75651909
1.10828451,291.5058529,61.17322429,0.76440429,0.03133674,call,1.10497689,0.06749616,0.00265194,-2.99412704,put,221.4873861,-0.93250384,0.00265194,5.82890862
1.54981134,353.5238541,366.4632467,0.65724774,0.04572518,call,129.9224969,0.7052814,0.0011502,-39.24012555,put,92.79757543,-0.2947186,0.0011502,-24.18107271
1.28626799,189.4237227,163.5235077,0.137656,0.06949413,call,6.32930731,0.38546801,0.01497827,-7.73532247,put,16.03201485,-0.61453199,0.01497827,4.30288351
1.94480633,173.0888445,326.9569413,0.98655578,0.02736366,call,218.7325539,0.88275576,0.00043746,-24.67037127,put,55.89399197,-0.11724424,0.00043746,-20.17949151
0.62414272,53.43896992,124.8444542,0.23841025,0.05072316,call,73.07078627,0.99999907,0.0000002,-2.62620529,put,0.0000044,-0.00000093,0.0000002,-0.00008111
0.85389313,362.1198566,38.26369749,0.5218657,0.00531393,call,0.00001798,0.00000517,0.00000129,-0.00025885,put,322.2167712,-0.99999483,0.00000129,1.91530794
1.80911405,463.2461673,341.7095532,0.30286559,0.05474123,call,30.00549105,0.38201162,0.00273968,-20.17505923,put,107.8638769,-0.61798838,0.00273968,2.79260537
1.60775774,111.7581568,112.4304739,0.35296759,0.08533832,call,27.00557789,0.70669018,0.00683881,-9.86084855,put,12.00507522,-0.29330982,0.00683881,-1.54633841
1.99759972,138.2466764,335.9313906,0.35567229,0.01540569,call,203.2612655,0.98118138,0.00027226,-3.88987533,put,1.38689055,-0.01881862,0.00027226,-1.8246346
0.3752437,205.9100466,123.4030333,0.30937769,0.00580576,call,0.03291528,0.00472572,0.00058796,-0.43169084,put,82.09182647,-0.99527428,0.00058796,0.76117161
0.29482223,290.1740227,85.53310696,0.786571,0.06456511,call,0.04717408,0.00463239,0.00036978,-0.85939485,put,199.2167997,-0.99536761,0.00036978,17.52246785
1.35635534,272.4585059,470.792257,0.60065816,0.07578739,call,246.7754492,0.89947341,0.00053493,-34.77921461,put,21.82584302,-0.10052659,0.00053493,-16.14744189
0.97867216,119.373318,475.4726573,0.39404954,0.07318305,call,364.3521427,0.99995643,0.00000098,-8.14775037,put,0.00201876,-0.00004357,0.00000098,-0.01546463
1.71067579,15.61042948,291.499738,0.15729763,0.09326624,call,278.1913975,1,0,-1.24121892,put,0,0,0,0
0.46326328,333.5617702,339.8395724,0.12870713,0.09917023,call,25.11811032,0.78262252,0.00987736,-33.33347694,put,3.86252553,-0.21737748,0.00987736,-1.73942806
0.76200411,345.8605675,112.5944283,0.9560297,0.05852892,call,7.03500556,0.19105312,0.00289775,-17.63563704,put,225.2149309,-0.80894688,0.00289775,1.72422881
1.73974878,421.3637433,396.4695773,0.4806065,0.02953612,call,97.19937691,0.61865645,0.00151659,-31.90567182,put,100.9884796,-0.38134355,0.00151659,-20.08358522
1.49535361,362.6066815,418.9057147,0.92737815,0.03596043,call,203.5442576,0.7708674,0.00063783,-52.42356151,put,128.2615571,-0.2291326,0.00063783,-40.06673051
0.0483839,1.78202818,25.6041426,0.57204749,0.09381076,call,23.8301846,1,0,-0.16641636,put,0,0,0,0
1.43929124,140.3490505,454.7412779,0.20785803,0.08351262,call,330.2876046,0.99999995,0,-10.39346173,put,0.00000107,-0.00000005,0,-0.00000912
1.5069253,275.5600997,73.73287961,0.7817028,0.02667028,call,5.26213112,0.19705426,0.0039216,-6.76102412,put,196.2341549,-0.80294574,0.0039216,0.29872967
1.52734056,83.96304965,489.2915197,0.56959414,0.085123,call,415.7043966,0.99881921,0.00001138,-6.65688236,put,0.13957681,-0.00118079,0.00001138,-0.38104472
0.25221706,494.9344739,390.6952745,0.89895881,0.09343944,call,40.03879755,0.40287751,0.00219439,-146.3106735,put,132.7502371,-0.59712249,0.00219439,-101.1414221
0.86112108,448.526698,113.2628074,0.20940233,0.00831282,call,0,0,0,0,put,332.0646467,-1,0,3.70192643
1.80420501,121.3404572,371.3573296,0.81292996,0.04226705,call,272.9816089,0.94951756,0.0002563,-15.04465456,put,14.05552306,-0.05048244,0.0002563,-10.29251766
1.90789995,31.95596995,440.9095796,0.9806001,0.07353625,call,414.0872084,0.99672063,0.0000166,-3.41747382,put,0.95048672,-0.00327937,0.0000166,-1.37516201
1.96857961,421.1372071,307.1530732,0.73555468,0.03963246,call,99.40537389,0.61248222,0.00120817,-34.35072435,put,181.7815791,-0.38751778,0.00120817,-18.91272005
1.73872132,9.1081104,298.5548093,0.64439479,0.0022679,call,289.4827195,0.99999714,0.00000005,-0.02156116,put,0.00017579,-0.00000286,0.00000005,-0.00098614
0.86672449,202.5301811,19.80991774,0.46456704,0.02972506,call,0.00000025,0.00000017,0.00000011,-0.00000455,put,177.5690322,-0.99999983,0.00000011,5.86709581
1.1151595,234.8511663,105.4392183,0.60319461,0.09514423,call,6.42826946,0.22001266,0.00440875,-10.51224777,put,112.1986464,-0.77998734,0.00440875,9.58312728
1.05579936,2.11716345,300.209514,0.13315827,0.07280882,call,298.2490019,1,0,-0.14274257,put,0,0,0,0
1.66432893,71.63901626,237.1311603,0.75994524,0.0507438,call,176.3508422,0.96385198,0.00034128,-8.19070843,put,5.05691047,-0.03614802,0.00034128,-4.84987696
0.57627962,279.2841533,497.4531315,0.92450792,0.01574508,call,249.0251474,0.88226224,0.00056533,-62.774882,put,28.333527,-0.11773776,0.00056533,-58.41724942
1.34664565,231.4265076,315.3404666,0.42728376,0.0843803,call,122.3571568,0.86456422,0.00139166,-25.31293072,put,13.58517307,-0.13543578,0.00139166,-7.88261954
0.51748694,229.3937064,112.2944701,0.38728525,0.04201177,call,0.09183856,0.00947244,0.00081251,-0.80921356,put,112.2577524,-0.99052756,0.00081251,8.62076415
1.15720956,375.7671484,236.3110638,0.76108083,0.02138073,call,43.10916079,0.44949552,0.00204546,-34.43124337,put,173.3820948,-0.55050448,0.00204546,-26.59341115
1.74718717,60.15415317,329.4344953,0.84939567,0.05520229,call,277.9253829,0.98468489,0.00010423,-6.64564197,put,3.11425439,-0.01531511,0.00010423,-3.63030703
1.82042964,458.8499998,363.6843592,0.7851654,0.06930037,call,135.3574474,0.66616982,0.00094429,-45.90829611,put,176.1387757,-0.33383018,0.00094429,-17.87867307
1.62317317,320.6792974,80.61175031,0.84744847,0.02705547,call,7.97671103,0.24247056,0.00359175,-8.69408991,put,234.2661497,-0.75752944,0.00359175,-0.39073376
1.28912237,350.1784916,49.91300435,0.78364875,0.08387583,call,0.72767851,0.05227779,0.00240615,-1.99844039,put,265.1048829,-0.94772221,0.00240615,24.36291197
0.24906443,309.7607588,468.6480153,0.22105279,0.06180224,call,163.619289,0.99996056,0.00000318,-18.86740183,put,0.00047513,-0.00003944,0.00000318,-0.01591409
0.2029255,137.5465407,160.1071362,0.78928337,0.06418086,call,35.2206162,0.73942599,0.00570448,-50.88611616,put,10.88023895,-0.26057401,0.00570448,-42.17248913
0.85459277,383.0868684,35.49516774,0.25726528,0.04505582,call,0,0,0,0,put,333.1215492,-1,0,16.60832815
1.84343336,397.8663545,467.1273561,0.11905011,0.07259987,call,119.97976,0.97139293,0.00086627,-25.57223329,put,0.88047318,-0.02860707,0.00086627,-0.30544091
0.86918418,192.7574677,132.3970793,0.06014758,0.0379392,call,0,0,0,-0.00000002,put,54.10765169,-1,0,7.07583953
1.60651027,181.0865393,388.4181677,0.94115009,0.04279316,call,259.082798,0.90213083,0.00037285,-28.82034613,put,39.72018505,-0.09786917,0.00037285,-21.58592508
1.05847802,222.6407979,285.3052062,0.32890516,0.09140603,call,89.66741053,0.88258415,0.00204041,-23.80397504,put,6.47146104,-0.11741585,0.00204041,-5.32996996
1.81106459,93.27910354,130.5775819,0.7373042,0.02882666,call,65.53202881,0.81265881,0.00207634,-10.79263634,put,23.48866948,-0.18734119,0.00207634,-8.24049061
0.15259574,335.628715,490.997384,0.49598165,0.06819948,call,159.4753278,0.98274825,0.00044879,-35.33949633,put,0.63189975,-0.01725175,0.00044879,-12.68677002
1.64973639,349.9386302,74.04174762,0.92932981,0.00614767,call,7.82283866,0.2432654,0.00354337,-8.45103599,put,280.1885685,-0.7567346,0.00354337,-6.32143731
1.79681242,345.1683675,489.9090476,0.64361353,0.01670873,call,227.3223522,0.80841508,0.00064532,-34.89870329,put,72.37288618,-0.19158492,0.00064532,-29.30195529
0.56721986,61.23061405,404.1732843,0.21125197,0.04599499,call,344.5194741,1,0,-2.74377637,put,0,0,0,0
0.93106843,205.2964966,58.42104537,0.6722235,0.06810023,call,0.85308806,0.06482493,0.003339,-2.77465916,put,135.115608,-0.93517507,0.003339,10.34713581
0.71020622,473.8234323,35.839732,0.17863972,0.07868417,call,0,0,0,0,put,412.2317427,-1,0,35.25613099
0.2881736,429.4461688,85.1979393,0.43554744,0.075855,call,0,0,0,0,put,334.962649,-1,0,31.87127991
1.03983653,240.0254438,397.1043055,0.57604103,0.09545082,call,193.0645641,0.90654169,0.0007159,-34.66333555,put,13.30650397,-0.09345831,0.0007159,-13.9174579
0.37561569,389.8141509,409.5184105,0.10432638,0.01360746,call,24.48705532,0.81141945,0.01031597,-13.60332069,put,2.79547035,-0.18858055,0.01031597,-8.32598285
1.59154413,183.1300975,382.0126119,0.58982692,0.06697977,call,228.8930382,0.93363497,0.0004533,-20.06474946,put,11.4931456,-0.06636503,0.0004533,-9.03902777
0.40804669,481.3346858,251.0875545,0.7797804,0.02410217,call,7.89905986,0.14971551,0.00186187,-36.40301611,put,233.4355574,-0.85028449,0.00186187,-24.91534143
1.89745408,62.38465157,184.6380476,0.15670201,0.06139258,call,129.1132527,0.99999999,0,-3.40881067,put,0.00000005,-0.00000001,0,-0.00000034
0.49889228,67.10808845,288.4484718,0.36553811,0.00502486,call,221.5084034,1,0,-0.33636584,put,0.00000005,0,0,-0.00000159
1.68031101,201.6742759,161.9019484,0.33867472,0.01690807,call,16.87993014,0.41444151,0.00548323,-9.0919339,put,51.00315509,-0.58555849,0.00548323,-5.77752678
1.42858365,315.7407512,351.8015906,0.42623198,0.00666727,call,88.06890015,0.6864103,0.00197828,-23.26335377,put,49.01498299,-0.3135897,0.00197828,-21.17817921
0.54676645,380.6616509,195.0063688,0.08165341,0.04611672,call,0,0,0,0,put,176.1768707,-1,0,17.11775509
0.76450647,98.1459645,193.033348,0.85329307,0.00151359,call,104.7312176,0.89993849,0.00121912,-16.64221843,put,9.73033045,-0.10006151,0.00121912,-16.49383783
0.53626542,35.3498128,218.7106155,0.94910439,0.07060549,call,184.7394233,0.99875313,0.00002711,-2.96341735,put,0.06518307,-0.00124687,0.00002711,-0.56026241
1.02653063,296.9978168,56.60533907,0.58494965,0.02902431,call,0.06629623,0.00713639,0.00059085,-0.33369134,put,231.7404422,-0.99286361,0.00059085,8.03342207
1.86311466,266.7215812,165.4522027,0.80730811,0.06920545,call,52.84903462,0.59275374,0.00212875,-22.11937633,put,121.8527664,-0.40724626,0.00212875,-5.89374771
0.02445678,158.350059,259.7773808,0.29959595,0.08415749,call,101.752906,1,0,-13.29894339,put,0,0,0,0
0.83516167,448.6360033,328.2679254,0.78552762,0.04981111,call,62.40584526,0.49271384,0.00169263,-61.22263201,put,164.4933915,-0.50728616,0.00169263,-39.78614802
1.63965848,112.4954158,299.738009,0.33611362,0.05539171,call,197.1636325,0.99656632,0.00008008,-6.03116401,put,0.15406196,-0.00343368,0.00008008,-0.34086026
1.41891514,23.07535402,181.4430304,0.9168666,0.0511366,call,160.5639848,0.99380232,0.0000883,-2.23207369,put,0.58129547,-0.00619768,0.0000883,-1.13466483
0.06857884,402.4527812,162.0489054,0.15081962,0.07517059,call,0,0,0,0,put,238.3345253,-1,0,30.09705845
1.64100096,415.7023434,324.1587372,0.60173605,0.04040681,call,77.39552179,0.55912557,0.00157902,-34.23517811,put,142.2688907,-0.44087443,0.00157902,-18.51563316
1.64805439,2.76303697,164.5084571,0.36593154,0.07165262,call,162.0531717,1,0,-0.17592764,put,0,0,0,0
1.97037941,20.42424674,338.4088723,0.26234947,0.09502243,call,321.4720087,1,0,-1.60938192,put,0,0,0,0
0.83066838,155.3047655,135.0732796,0.80800735,0.02124749,call,33.1022993,0.58029704,0.0039291,-24.36302146,put,50.61676335,-0.41970296,0.0039291,-21.12091525
1.76288243,6.33188015,215.0064617,0.22719599,0.03693915,call,209.0737711,1,0,-0.21914857,put,0,0,0,0
1.94371586,454.5477169,231.1936234,0.82974134,0.01689346,call,61.22233733,0.50892598,0.0014913,-28.3927675,put,269.893248,-0.49107402,0.0014913,-20.96193194
1.11261915,86.20875797,193.0221139,0.67053878,0.08904042,call,118.8981109,0.9487992,0.00076986,-12.16837299,put,3.95363515,-0.0512008,0.00076986,-5.21630702
0.19385945,242.803653,28.02411839,0.17066629,0.07908994,call,0,0,0,0,put,211.0851825,-1,0,18.9111393
0.49459821,382.0804408,287.2929369,0.14830171,0.0216252,call,0.04546731,0.00495276,0.00047851,-0.46409775,put,90.76809886,-0.99504724,0.00047851,7.7105632
1.51583964,238.4738603,444.3038452,0.83455528,0.04421241,call,266.4092825,0.88190626,0.00043326,-35.32955556,put,45.120827,-0.11809374,0.00043326,-25.46950782
1.69681387,122.5104021,215.5607941,0.97779991,0.0048738,call,133.9483588,0.86147477,0.00080485,-18.13038657,put,39.88899299,-0.13852523,0.00080485,-17.53821346
1.08805796,83.18621934,216.0010419,0.20525023,0.01142328,call,133.842379,0.9999981,0.0000002,-0.93871125,put,0.00001822,-0.0000019,0.0000002,-0.00018983
0.75465045,307.4183001,167.0279329,0.98872761,0.014921,call,26.38410766,0.39446945,0.00268294,-37.175243,put,163.3323169,-0.60553055,0.00268294,-32.63961359
1.77370202,279.839474,324.5524368,0.23363304,0.00412015,call,65.12052984,0.7439127,0.00318683,-9.88798108,put,18.36997932,-0.2560873,0.00318683,-8.74339675
1.9254433,147.0241927,122.6707887,0.18899907,0.07861353,call,11.22300138,0.50709154,0.01239867,-7.34022149,put,14.92437904,-0.49290846,0.01239867,2.59434063
1.3021866,283.1275656,13.57925041,0.42876454,0.09288004,call,0.00000001,0.00000001,0,-0.00000009,put,237.2946474,-0.99999999,0,23.30117761
0.12310843,136.5903134,227.6037644,0.55456695,0.06014802,call,92.06192621,0.99710602,0.00019999,-9.70608411,put,0.04079643,-0.00289398,0.00019999,-1.55105745
1.03692504,85.10815081,25.98174095,0.13919881,0.0075748,call,0,0,0,0,put,58.46054592,-1,0,0.63963384
1.74633943,497.8106,18.16742939,0.01116822,0.04201098,call,0,0,0,0,put,444.428637,-1,0,19.43411577
1.51853648,8.75077556,371.9640067,0.17841472,0.06926918,call,364.0869481,1,0,-0.54563735,put,0,0,0,0
1.69174413,370.3229805,427.5655498,0.00037966,0.00294775,call,59.08471316,1,0,-1.08618933,put,0,0,0,0
0.31358404,204.2293406,115.5478097,0.5858153,0.0849443,call,1.00387256,0.06798305,0.00346327,-8.51614694,put,84.31712581,-0.93201695,0.00346327,8.37596632
1.10830929,487.8039046,198.5192311,0.92841316,0.03469783,call,28.88681931,0.3476134,0.00190417,-33.73394288,put,299.7686609,-0.6523866,0.00190417,-17.44674653
