time,strike_price,stock_price,volatility,interest_rate,type_o1,price_o1,delta_o1,gamma_o1,theta_o1,type_o2,price_o2,delta_o2,gamma_o2,theta_o12
1.122387,253.43,133.28,0.4602,0.0832,call,5.45847293,0.18867594,0.00415817,-9.45965441,put,103.0139075,-0.81132406,0.00415817,9.74585375
1.926052,23.27,499.05,0.8571,0.0834,call,479.3368656,0.99952836,0.00000284,-1.88386928,put,0.10370877,-0.00047164,0.00000284,-0.23114456
1.81152,36.52,431.82,0.1749,0.0501,call,398.4684948,1,0,-1.67091041,put,0,0,0,0
0.69934,227.19,108.85,0.827,0.075,call,8.69423742,0.26033601,0.00431167,-18.94286,put,115.4251216,-0.73966399,0.00431167,-2.77429368
0.723798,145.28,453.14,0.0978,0.0993,call,317.9353207,1,0,-13.42582466,put,0,0,0,0
0.429024,96.64,157.85,0.2003,0.097,call,65.14925936,0.99998126,0.00000393,-8.99364789,put,0.00008751,-0.00001874,0.00000393,-0.00166756
1.127061,210.33,456.62,0.1518,0.0385,call,255.2214322,0.99999988,0.00000001,-7.75386422,put,0.00000169,-0.00000012,0.00000001,-0.0000193
1.979747,376.03,400.11,0.7457,0.0197,call,172.2826663,0.73268137,0.00078368,-37.26250505,put,133.8194181,-0.26731863,0.00078368,-30.13806404
1.060162,342.33,337.64,0.1258,0.0943,call,34.21594327,0.76733114,0.00698787,-27.50836614,put,6.33721435,-0.23266886,0.00698787,1.70212172
0.749712,214.46,352.66,0.5767,0.0564,call,156.4693293,0.90831078,0.00093497,-28.57812713,put,9.39019919,-0.09168922,0.00093497,-16.98336607
1.81505,187.31,354.6,0.0622,0.0085,call,170.157627,1,0,-1.56776017,put,0,0,0,0
0.782074,415.55,198.14,0.0709,0.0686,call,0,0,0,0,put,195.703124,-1,0,27.01763831
0.346534,402.6,432.27,0.3445,0.0882,call,58.19152557,0.72666006,0.00379493,-64.65099242,put,16.40248725,-0.27333994,0.00379493,-30.2105716
1.288341,496.06,56.46,0.655,0.0332,call,0.0699532,0.00631945,0.00042411,-0.29953454,put,418.8993933,-0.99368055,0.00042411,15.48007487
1.749808,410.25,304.87,0.3384,0.0083,call,24.86505719,0.34202,0.00269096,-14.97987784,put,124.3298879,-0.65798,0.00269096,-11.62389874
1.787697,395.12,486.59,0.0228,0.0484,call,124.2202927,1,0,-17.53869383,put,0,0,0,0
0.822342,48.24,399.08,0.2263,0.0188,call,351.5800564,1,0,-0.89299894,put,0,0,0,0
0.493723,306.9,341.02,0.2024,0.0139,call,41.82490195,0.80527597,0.00567995,-16.76571466,put,5.60593465,-0.19472403,0.00567995,-12.52898031
0.215397,383.94,250.23,0.6525,0.013,call,3.37610156,0.10509987,0.00240125,-32.30521536,put,136.0125116,-0.89490013,0.00240125,-27.32795203
1.971337,131.77,173.88,0.0964,0.0581,call,56.3806512,0.99847521,0.00021046,-6.84087356,put,0.01063504,-0.00152479,0.00021046,-0.0135435
1.248613,121.21,110.25,0.5506,0.0712,call,26.39480232,0.61717831,0.00562584,-13.33084451,put,27.04418555,-0.38282169,0.00562584,-5.43480842
0.824974,231.38,218.88,0.5268,0.0446,call,39.73841285,0.57928608,0.00373376,-28.70372864,put,43.8797703,-0.42071392,0.00373376,-18.75697609
0.98236,266.47,70.83,0.0466,0.0407,call,0,0,0,0,put,185.196157,-1,0,10.42026459
1.97846,61.49,368.87,0.3858,0.0442,call,312.5338956,0.99990572,0.00000187,-2.50745966,put,0.00512747,-0.00009428,0.00000187,-0.01717721
1.157447,457.09,320.67,0.9913,0.0545,call,103.1128244,0.60257672,0.00112775,-61.88982499,put,211.5897939,-0.39742328,0.00112775,-38.50131516
0.759728,354.86,31.77,0.7019,0.009,call,0.00059314,0.00014318,0.00002851,-0.00712501,put,320.6724958,-0.99985682,0.00002851,3.16485211
1.251003,22.93,167.39,0.4443,0.0216,call,145.0714752,0.99999157,0.00000046,-0.48331399,put,0.00016495,-0.00000843,0.00000046,-0.00123029
1.119411,440.77,38.16,0.6375,0.0861,call,0.00491905,0.00082372,0.00010946,-0.03467112,put,362.1159561,-0.99917628,0.00010946,34.42866517
1.042431,297.55,247.91,0.5422,0.0656,call,43.52267629,0.52815017,0.00289968,-31.92968237,put,73.49529912,-0.47184983,0.00289968,-13.70058231
0.926409,291.21,302.93,0.7968,0.0831,call,103.0734219,0.70377557,0.00148798,-52.49715648,put,69.77596169,-0.29622443,0.00148798,-30.09069242
0.428124,129.21,142.56,0.7376,0.0436,call,34.28860196,0.68570643,0.0051582,-31.28420922,put,18.54911216,-0.31429357,0.0051582,-25.75483498
0.37233,311.34,410.21,0.8057,0.0025,call,130.1136597,0.79064666,0.00142648,-78.39567799,put,30.95399146,-0.20935334,0.00142648,-77.61805216
0.73782,471.09,107.81,0.0444,0.0369,call,0,0,0,0,put,350.6273314,-1,0,16.91633753
1.294298,421.7,90.18,0.9656,0.0232,call,7.32513684,0.20396931,0.00285945,-11.09776249,put,326.3706771,-0.79603069,0.00285945,-1.60372996
1.844276,280,372.14,0.6577,0.0946,call,185.5735982,0.83157979,0.00075677,-34.38737424,put,48.60652297,-0.16842021,0.00075677,-12.14001556
1.495,323.58,56.88,0.2515,0.0299,call,0.00000012,0.00000004,0.00000001,-0.00000146,put,252.554327,-0.99999996,0.00000001,9.25208492
0.582029,231.74,147.58,0.248,0.0007,call,0.09982751,0.01106146,0.00104221,-0.69912081,put,84.16543117,-0.98893854,0.00104221,-0.53696888
1.438896,21.11,358.44,0.8814,0.0119,call,337.7757332,0.99936661,0.00000583,-0.5343982,put,0.08734658,-0.00063339,0.00000583,-0.287454
0.436437,468.98,430.43,0.2616,0.0602,call,19.14151493,0.39824773,0.00518761,-42.0535725,put,45.53022487,-0.60175227,0.00518761,-14.55308616
1.681072,433.73,141.15,0.2035,0.0473,call,0.00054505,0.00006637,0.00000723,-0.00339806,put,259.4281489,-0.99993363,0.00000723,18.9439226
0.497492,324.73,296.73,0.3624,0.0788,call,23.81765037,0.47146239,0.00524631,-39.48063272,put,39.33376264,-0.52853761,0.00524631,-14.87563907
0.606707,4.66,376.18,0.442,0.0935,call,371.7769902,1,0,-0.41168141,put,0,0,0,0
0.747039,103.6,215.22,0.2939,0.0646,call,116.5118979,0.99930122,0.00004429,-6.45542055,put,0.01101439,-0.00069878,0.00004429,-0.07816562
1.09534,109.83,245.58,0.6463,0.0832,call,149.7251241,0.95180219,0.00060294,-14.5848009,put,4.40859476,-0.04819781,0.00060294,-6.24288014
1.57388,94.74,471.88,0.9546,0.0486,call,391.9132566,0.9774302,0.0000949,-12.99700391,put,7.79675946,-0.0225698,0.0000949,-8.73169767
1.632418,197.1,428.29,0.1001,0.0142,call,235.7062973,1,0,-2.73468859,put,0,0,0,-0.00000001
1.09866,99.03,280.6,0.3378,0.0961,call,191.5014836,0.99968307,0.00001171,-8.60644617,put,0.00881456,-0.00031693,0.00001171,-0.04323167
1.572374,18.49,76.04,0.2274,0.0482,call,58.89954242,0.99999996,0.00000001,-0.82617144,put,0.00000016,-0.00000004,0.00000001,-0.00000137
0.988708,276.93,327.08,0.1048,0.0435,call,62.06142882,0.98039815,0.00139652,-12.06985602,put,0.25349619,-0.01960185,0.00139652,-0.53052109
1.584127,408.35,237.37,0.3448,0.023,call,7.85096791,0.17127303,0.0024683,-9.02162399,put,164.2205489,-0.82872697,0.0024683,0.03438637
0.413215,264.08,316.58,0.4001,0.0102,call,63.78637622,0.80233713,0.00341414,-29.32792629,put,10.17567601,-0.19766287,0.00341414,-26.64563944
0.346411,12.79,218.39,0.0059,0.0192,call,205.6847852,1,0,-0.24394012,put,0,0,0,0
0.296689,179.86,150.14,0.9159,0.0379,call,20.2498907,0.46412409,0.00530462,-52.02839604,put,47.95878074,-0.53587591,0.00530462,-45.28792311
1.287483,329.41,137.75,0.8241,0.0149,call,18.13030638,0.32840118,0.00280605,-18.48434186,put,203.5312975,-0.67159882,0.00280605,-13.66939209
1.419567,423.74,138.98,0.4946,0.0082,call,1.63415984,0.05735891,0.00140399,-3.36898246,put,281.4902331,-0.94264109,0.00140399,0.06547335
0.895296,322.17,472.96,0.8533,0.078,call,224.814612,0.83290497,0.00065538,-66.56299205,put,52.29407167,-0.16709503,0.00065538,-43.12871419
1.410774,318.54,254.3,0.5414,0.0326,call,48.08272874,0.51706583,0.00243736,-25.81941089,put,98.00446266,-0.48293417,0.00243736,-15.90178236
1.021372,26.37,303.83,0.0595,0.084,call,279.6280852,1,0,-2.03296084,put,0,0,0,0
1.233471,377.53,371.85,0.8808,0.0936,call,151.26108,0.72295457,0.00092064,-60.38446286,put,115.7761709,-0.27704543,0.00092064,-28.90069036
0.810887,387.76,130.78,0.6618,0.0903,call,2.28350882,0.08031877,0.00191324,-7.90829646,put,231.885118,-0.91968123,0.00191324,24.63416284
0.41093,61.87,130.4,0.8308,0.0333,call,70.97596446,0.95466932,0.00137293,-9.83885617,put,1.60510357,-0.04533068,0.00137293,-7.80658583
1.854265,51.37,136.57,0.6703,0.0347,call,92.76511577,0.94499107,0.00089251,-4.99900494,put,4.36390809,-0.05500893,0.00089251,-3.32754785
0.21959,54.97,173.46,0.6531,0.0645,call,119.2635793,0.99996158,0.00000303,-3.5146509,put,0.00049638,-0.00003842,0.00000303,-0.01894974
1.609674,358.76,373.9,0.2656,0.0703,call,77.95021729,0.7346585,0.00260136,-26.6580952,put,24.4256576,-0.2653415,0.00260136,-4.13570175
0.442166,32.16,96.6,0.8691,0.0906,call,65.98210585,0.98813358,0.00055408,-4.62281631,put,0.27923293,-0.01186642,0.00055408,-1.8235366
1.252992,388.97,277.23,0.2785,0.0072,call,7.54327596,0.18365891,0.00307462,-9.47642505,put,115.7899479,-0.81634109,0.00307462,-6.70099302
0.082681,365.97,15.76,0.3621,0.0165,call,0,0,0,0,put,349.7110708,-1,0,6.03027267
0.56193,380.91,422.74,0.6485,0.0769,call,107.9661819,0.70756669,0.00167218,-77.53691465,put,50.02671144,-0.29243331,0.00167218,-49.48375393
0.363325,498.74,432.12,0.3955,0.0157,call,19.23085775,0.3233594,0.00348656,-52.80955061,put,83.01404237,-0.6766406,0.00348656,-45.02387061
1.658583,45.92,151.31,0.6179,0.0296,call,109.1486147,0.97488749,0.00048722,-3.26497029,put,1.55865978,-0.02511251,0.00048722,-1.97085696
1.249127,459.58,484.58,0.0808,0.0548,call,57.10963685,0.91769253,0.00347097,-23.9002697,put,1.70296658,-0.08230747,0.00347097,-0.38157123
0.815067,480.09,253.39,0.0554,0.0554,call,0,0,0,0,put,205.5038293,-1,0,25.42271814
0.267662,341.97,262.5,0.8956,0.0959,call,26.10172908,0.38831565,0.00315061,-94.33876648,put,96.90547632,-0.61168435,0.00315061,-62.37493712
1.010415,114.53,363,0.8634,0.0971,call,264.4337798,0.96968332,0.00021787,-19.20251812,put,5.26072253,-0.03031668,0.00021787,-9.12092199
1.890382,157.33,104.76,0.6312,0.0903,call,27.26833828,0.56435345,0.00433085,-12.34456414,put,55.14904449,-0.43564655,0.00433085,-0.36710837
0.058101,295.91,83.73,0.4706,0.0739,call,0,0,0,0,put,210.9121857,-1,0,21.77405752
0.542092,292.9,475.28,0.1867,0.0361,call,188.0577145,0.99990522,0.00000576,-10.38977377,put,0.00152301,-0.00009478,0.00000576,-0.02099428
1.890099,135.83,391.48,0.7185,0.055,call,280.7871705,0.95261382,0.0002555,-15.17506584,put,11.72605694,-0.04738618,0.0002555,-8.44202708
0.67324,449.8,446.32,0.9366,0.0697,call,139.7078802,0.66829138,0.00105803,-103.4936468,put,122.5686528,-0.33170862,0.00105803,-73.57974694
1.24243,419.93,38.5,0.2011,0.087,call,0,0,0,0,put,338.406302,-1,0,32.79084827
0.06233,56.47,419.64,0.315,0.1,call,363.5208829,1,0,-5.61191172,put,0,0,0,0
1.220039,446.86,181.18,0.1951,0.0635,call,0.00087843,0.0000989,0.00001003,-0.00734861,put,232.3685807,-0.9999011,0.00001003,26.25293048
0.290127,412.12,178.32,0.374,0.0836,call,0.00032291,0.0000412,0.00000478,-0.01120836,put,223.9247582,-0.9999588,0.00000478,33.61642643
1.561889,374.63,295.11,0.651,0.0217,call,73.35487258,0.56166724,0.00164168,-32.3013554,put,140.390306,-0.43833276,0.00164168,-24.44279949
1.407238,81.5,242.55,0.3864,0.0998,call,171.7938927,0.99822072,0.00005128,-7.24358346,put,0.06525396,-0.00177928,0.00005128,-0.17561161
0.184436,433.22,458.19,0.0759,0.0391,call,28.22681545,0.97480928,0.00393827,-18.74175986,put,0.14390989,-0.02519072,0.00393827,-1.92457247
0.436821,374.42,236.18,0.2417,0.0398,call,0.03876611,0.00351121,0.00027937,-0.48664353,put,131.8255549,-0.99648879,0.00027937,14.15843467
1.563502,380.52,236.92,0.0788,0.0585,call,0.00033957,0.00006377,0.0000111,-0.00279869,put,110.3403717,-0.99993623,0.0000111,20.31191319
0.300918,440.08,378.2,0.9602,0.0738,call,60.33624862,0.50711555,0.00200232,-141.730609,put,112.550784,-0.49288445,0.00200232,-109.9660163
0.189555,83.78,130.5,0.6744,0.0268,call,47.9822689,0.95288312,0.00256678,-11.98735662,put,0.83773953,-0.04711688,0.00256678,-9.75343001
0.991979,392.51,129.63,0.5868,0.084,call,1.9653124,0.07203224,0.00181164,-5.86048567,put,233.4645086,-0.92796776,0.00181164,24.47436681
0.680463,475.89,19,0.5878,0.02,call,0,0,0,0,put,450.4573603,-1,0,9.3891472
0.828727,265.72,475.73,0.9193,0.0478,call,257.1452064,0.87732156,0.00051031,-56.46104146,put,36.81495829,-0.12267844,0.00051031,-44.25293332
0.175979,463.41,372.43,0.635,0.0773,call,13.86774467,0.26231269,0.00328445,-98.32752531,put,98.58657898,-0.73768731,0.00328445,-62.98992042
0.425519,170.47,95.27,0.8169,0.0675,call,5.06853011,0.22019077,0.00583526,-18.74565216,put,75.44184907,-0.77980923,0.00583526,-7.56472813
0.082979,235.49,479.57,0.2554,0.0217,call,244.5036522,1,0,-5.10093975,put,0,0,0,0
0.311631,160.51,460.99,0.3371,0.0151,call,301.2335261,0.99999999,0,-2.41232695,put,0.00000008,-0.00000001,0,-0.00000419
1.647374,331.84,63.48,0.1765,0.0727,call,0,0,0,0,put,230.905118,-1,0,21.40179808
0.018243,399.06,101.81,0.8389,0.0689,call,0,0,0,0,put,296.7487196,-1,0,27.46069578
1.706638,487.97,446.45,0.6611,0.026,call,142.5914205,0.64811526,0.00096251,-45.73892279,put,162.9322901,-0.35188474,0.00096251,-33.60236018
1.592319,345.65,60.87,0.4527,0.055,call,0.04338222,0.00464465,0.00038939,-0.16100048,put,255.8398784,-0.99535535,0.00038939,17.25565681
0.942853,131.81,458.98,0.0841,0.0348,call,331.4246731,1,0,-4.43892538,put,0,0,0,0
1.707616,216.75,30.78,0.9338,0.0522,call,2.29770802,0.17972879,0.00697967,-3.05186815,put,169.7832118,-0.82027121,0.00697967,7.29759115
1.905996,326.25,27.5,0.5478,0.0316,call,0.01249736,0.00245565,0.00036716,-0.04340062,put,279.6926786,-0.99754435,0.00036716,9.6634931
0.026484,96.85,232.25,0.5768,0.0599,call,135.5535202,1,0,-5.79211914,put,0,0,0,0
1.090264,50.13,470.98,0.8165,0.0924,call,425.7591889,0.99924315,0.00000649,-4.62534612,put,0.10511718,-0.00075685,0.00000649,-0.43723035
0.399687,64.09,281.63,0.5307,0.0321,call,218.3570582,0.99999806,0.0000001,-2.03214684,put,0.00003893,-0.00000194,0.0000001,-0.00108416
0.402463,135.6,146.32,0.3257,0.0715,call,20.15955794,0.72933973,0.01094986,-18.62315904,put,5.59312625,-0.27066027,0.01094986,-9.20277891
1.334683,190.3,25.89,0.8511,0.0165,call,0.51826142,0.0649279,0.00497649,-1.22732796,put,160.7832325,-0.9350721,0.00497649,1.84422906
1.929962,269.57,289.71,0.4289,0.0985,call,98.95282339,0.7697103,0.00176028,-25.80706359,put,32.14362572,-0.2302897,0.00176028,-3.85133456
1.368316,228.47,423.29,0.2767,0.0866,call,220.724012,0.99251546,0.00015088,-18.30275767,put,0.37368248,-0.00748454,0.00015088,-0.7281822
0.635776,258.26,53.77,0.2319,0.0768,call,0,0,0,0,put,192.1826979,-1,0,18.8891672
1.556574,205.19,300.55,0.7788,0.0657,call,158.1591728,0.83741514,0.00084193,-29.20845377,put,42.85235626,-0.16258486,0.00084193,-17.03797661
0.638791,482.16,352.48,0.7776,0.0874,call,54.90874508,0.45878231,0.0018114,-77.37470743,put,158.4072526,-0.54121769,0.0018114,-37.52218587
0.617878,193.41,306.89,0.6772,0.0124,call,128.0862833,0.87448506,0.00126373,-29.03075555,put,13.13009868,-0.12551494,0.00126373,-26.65077624
0.322087,64.51,2,0.6129,0.0577,call,0,0,0,0,put,61.32219063,-1,0,3.6536904
1.580581,207.47,491.93,0.6372,0.0345,call,310.2620823,0.93898738,0.00030626,-20.27812905,put,14.79166154,-0.06101262,0.00030626,-13.50027357
0.615046,6.15,365.28,0.6459,0.0967,call,359.4851063,1,0,-0.56036622,put,0,0,0,0
1.53819,183.87,234.67,0.8081,0.0856,call,117.4647645,0.80945794,0.00115581,-26.9879119,put,43.98091677,-0.19054206,0.00115581,-13.19037727
0.865061,59.14,351.54,0.661,0.0991,call,297.2858281,0.99959013,0.00000684,-5.54693953,put,0.02713814,-0.00040987,0.00000684,-0.16766171
1.278387,88.16,232.57,0.177,0.027,call,147.4010543,0.99999985,0.00000002,-2.29957534,put,0.00000134,-0.00000015,0.00000002,-0.00001377
0.50084,478.22,130.46,0.5007,0.0572,call,0.00356937,0.00032737,0.00002595,-0.05759667,put,334.2578794,-0.99967263,0.00002595,26.52406186
1.926018,91.29,87.51,0.7233,0.029,call,33.99271644,0.69686905,0.00397665,-8.74871215,put,32.81354247,-0.30313095,0.00397665,-6.24511819
1.951577,160.69,470.9,0.8478,0.0755,call,353.4265521,0.94785385,0.00019121,-22.25352162,put,21.2015401,-0.05214615,0.00019121,-11.78356002
1.12796,72.45,156.87,0.7576,0.0905,call,96.89510892,0.93179452,0.00104269,-11.8229194,put,5.44434133,-0.06820548,0.00104269,-5.90247886
1.181458,238.97,278.89,0.291,0.0838,call,71.69602663,0.83136025,0.00285389,-22.82010317,put,9.25002385,-0.16863975,0.00285389,-4.6820962
1.298129,140.01,257.05,0.3208,0.0907,call,133.1625892,0.98488729,0.00040568,-12.26354339,put,0.57124121,-0.01511271,0.00040568,-0.97514365
0.35621,264.38,489.66,0.2249,0.0015,call,225.4212452,0.99999844,0.00000012,-0.3970567,put,0.00002076,-0.00000156,0.00000012,-0.00069854
1.366387,26.27,177.28,0.6003,0.0725,call,153.5142929,0.99934309,0.00001838,-1.81867521,put,0.02665346,-0.00065691,0.00001838,-0.09372907
1.482848,156.67,185.41,0.7927,0.0366,call,81.87852171,0.76218629,0.0017283,-20.84240751,put,44.86230609,-0.23781371,0.0017283,-15.411195
0.052061,473.77,311.27,0.361,0.0613,call,0.00000121,0.00000026,0.00000005,-0.00033635,put,160.9904504,-0.99999974,0.00000005,28.94922919
1.418726,76.46,493.69,0.023,0.0338,call,420.8099609,1,0,-2.46334532,put,0,0,0,0
1.485193,213.63,200.7,0.8265,0.0322,call,76.46424696,0.68762005,0.00175097,-26.07123766,put,79.41821776,-0.31237995,0.00175097,-19.5135798
1.405103,62.58,325.88,0.4078,0.0519,call,267.7041331,0.99992939,0.00000181,-3.03412361,put,0.00292523,-0.00007061,0.00000181,-0.01464429
1.395031,415.53,137.62,0.3914,0.0275,call,0.38014873,0.01893392,0.00072645,-1.11505828,put,262.6509293,-0.98106608,0.00072645,9.88193819
0.506307,151.26,366.46,0.3335,0.005,call,215.5836514,0.99994288,0.00000269,-0.77433548,put,0.00121567,-0.00005712,0.00000269,-0.01994765
1.497004,317.75,341.76,0.5597,0.0928,call,119.2093495,0.7426826,0.00137852,-37.71135632,put,53.98588251,-0.2573174,0.00137852,-12.04876606
1.94479,374.72,291.5,0.2372,0.0477,call,21.18981825,0.3769969,0.00393909,-13.64733558,put,71.2119886,-0.6230031,0.00393909,2.64327195
0.854449,422.04,418.01,0.2694,0.0977,call,56.5666364,0.66319918,0.00350717,-43.79619775,put,26.79536448,-0.33680082,0.00350717,-5.86527402
0.313974,458.15,391.71,0.2276,0.0824,call,4.22501291,0.16805346,0.00502824,-25.05908201,put,58.96401816,-0.83194654,0.00502824,11.72831602
1.956694,476.87,26.39,0.6232,0.0811,call,0.01933444,0.00344445,0.00045033,-0.0667062,put,380.5246871,-0.99655555,0.00045033,32.93250691
0.654908,429.49,471.89,0.6362,0.0044,call,114.8323167,0.67216029,0.00148667,-67.8868869,put,71.19648178,-0.32783971,0.00148667,-66.00256857
1.181568,121.17,68.18,0.4408,0.0876,call,3.48724757,0.2282749,0.00925569,-5.23790154,put,44.56274599,-0.7717251,0.00925569,4.33288012
0.079417,367.65,35.92,0.5771,0.0279,call,0,0,0,0,put,330.9162871,-1,0,10.23473241
1.907858,457.76,40.3,0.5589,0.0505,call,0.03298584,0.00418294,0.00039635,-0.10738395,put,375.4472671,-0.99581706,0.00039635,20.88618725
0.643392,368.32,28.59,0.5976,0.0842,call,0.00000075,0.00000032,0.00000012,-0.00001826,put,320.3076181,-0.99999968,0.00000012,29.37716112
1.731972,48.42,257.67,0.2052,0.0311,call,211.7891131,1,0,-1.42689559,put,0,0,0,0
0.558574,238.5,23.94,0.7689,0.0851,call,0.00041817,0.0001416,0.00003987,-0.00700719,put,203.4886361,-0.9998584,0.00003987,19.34713416
1.264656,37.99,83.98,0.5226,0.0696,call,50.09428991,0.96354425,0.00161877,-3.70435659,put,0.90334782,-0.03645575,0.00161877,-1.28303816
0.444468,98.88,69.93,0.026,0.046,call,0,0,0,0,put,26.94887295,-1,0,4.45642816
1.739119,17.1,247.86,0.6621,0.0562,call,232.3623912,0.9998473,0.00000272,-0.90546474,put,0.01014241,-0.0001527,0.00000272,-0.03392912
1.457862,446.65,93.33,0.7836,0.095,call,4.77994828,0.15025961,0.00264349,-7.94751498,put,300.3328989,-0.84974039,0.00264349,28.99636533
1.032103,10.55,103.6,0.7545,0.0481,call,93.56850671,0.99969624,0.00001409,-0.52404232,put,0.00754885,-0.00030376,0.00001409,-0.04116439
1.096611,257.31,78.16,0.1528,0.0273,call,0,0,0,0,put,171.5609522,-1,0,6.817382
0.620004,199.43,318.2,0.2776,0.0287,call,122.5387943,0.99004866,0.00038156,-7.01319095,put,0.25150032,-0.00995134,0.00038156,-1.39049628
1.722785,462.36,91.48,0.7982,0.0548,call,6.02792873,0.17552843,0.00269475,-7.73357305,put,335.2543234,-0.82447157,0.00269475,15.32113737
0.363507,458.23,92.68,0.9452,0.0868,call,0.10068331,0.006866,0.00036272,-1.43822606,put,351.4181398,-0.993134,0.00036272,37.10075316
0.869558,135.5,189.2,0.7914,0.0684,call,82.32151915,0.81645715,0.00190236,-26.26061986,put,20.79727251,-0.18354285,0.00190236,-17.52759834
0.877002,26.06,482.33,0.0772,0.0852,call,458.146248,1,0,-2.06045567,put,0,0,0,0
1.647399,467.41,124.84,0.9482,0.0542,call,20.38786789,0.34351963,0.0024211,-18.18182403,put,323.0322656,-0.65648037,0.0024211,4.98783033
1.196119,417.22,289.66,0.95,0.0524,call,89.17228644,0.59041255,0.0012914,-53.18288949,put,191.3849797,-0.40958745,0.0012914,-32.64876036
1.351963,114.39,55.56,0.921,0.0767,call,13.14646961,0.48321866,0.00669918,-9.82159563,put,60.70902102,-0.51678134,0.00669918,-1.91209594
0.620662,153.59,409.28,0.3772,0.0787,call,263.0168682,0.99984755,0.00000483,-11.56358818,put,0.00487693,-0.00015245,0.00000483,-0.05229589
1.276022,285.15,172.78,0.8742,0.0971,call,46.06553198,0.54454384,0.00232358,-31.16836533,put,125.2060471,-0.45545616,0.00232358,-6.70688331
0.792266,2.9,393.41,0.9965,0.0306,call,390.5794604,1,0,-0.08661579,put,0.00000006,0,0,-0.00000127
1.495789,388.41,160.48,0.545,0.0771,call,9.34493964,0.20617052,0.00266518,-12.02412571,put,194.967847,-0.79382948,0.00266518,14.66040844
0.294824,7,440.78,0.3276,0.0361,call,433.854107,1,0,-0.25002474,put,0,0,0,0
1.94574,333.18,87.72,0.1611,0.0415,call,0.00000007,0.00000002,0.00000001,-0.00000073,put,219.613868,-0.99999998,0.00000001,12.75435479
1.988218,196.79,266.21,0.3597,0.0999,call,113.660359,0.89268535,0.00136812,-18.65798322,put,8.79039975,-0.10731465,0.00136812,-2.54011315
1.541437,462.19,381.57,0.2955,0.0623,call,41.12042334,0.46920181,0.00284131,-26.65340574,put,79.42017029,-0.53079819,0.00284131,-0.49552051
0.366994,181.65,327.52,0.1659,0.0609,call,149.8848329,1,0,-10.81798179,put,0,0,0,-0.00000011
0.107301,63.72,492.51,0.1249,0.0433,call,429.0853649,1,0,-2.7462867,put,0,0,0,0
1.234196,284.92,189.44,0.4305,0.0073,call,12.29429144,0.27578608,0.00368802,-12.55621166,put,105.2187968,-0.72421392,0.00368802,-10.49495077
0.153988,170.66,408.79,0.5001,0.0895,call,240.4659219,0.99999808,0.00000012,-15.0673485,put,0.00003188,-0.00000192,0.00000012,-0.00234066
0.300188,226.07,415.62,0.5366,0.0905,call,196.0864401,0.98957211,0.00022624,-25.10188547,put,0.47746795,-0.01042789,0.00022624,-5.19088745
1.765096,474.59,220.57,0.2973,0.0687,call,2.54852764,0.07558353,0.00163443,-4.48438792,put,202.3711872,-0.92441647,0.00163443,24.39658779
0.875481,461.72,295.78,0.2264,0.0962,call,1.35120802,0.05493211,0.00177368,-5.4098744,put,129.9970835,-0.94506789,0.00177368,35.41989482
0.08906,363,77.35,0.0557,0.0207,call,0,0,0,0,put,284.9814107,-1,0,7.5002602
0.973964,71.8,277.31,0.8398,0.0011,call,207.9518355,0.97962535,0.00021401,-5.8734965,put,2.36495301,-0.02037465,0.00021401,-5.79460107
0.276028,127.22,335.54,0.9921,0.0002,call,209.6104541,0.98305409,0.0002404,-13.34418838,put,1.28343107,-0.01694591,0.0002404,-13.31874579
1.192782,228.76,304.91,0.8423,0.047,call,142.535336,0.79765019,0.00100513,-37.88066269,put,53.91372791,-0.20234981,0.00100513,-27.71510827
0.944644,96.67,5.74,0.8045,0.0533,call,0.00081162,0.00079956,0.00061074,-0.00671315,put,86.18402499,-0.99920044,0.00061074,4.89279413
1.952347,165.86,275.97,0.1641,0.0148,call,114.9874062,0.99307625,0.000305,-2.66701989,put,0.15350199,-0.00692375,0.000305,-0.28220567
1.990548,322.49,113.55,0.8655,0.0714,call,26.19088905,0.44912237,0.00285377,-15.55273108,put,192.4050598,-0.55087763,0.00285377,4.42243071
1.062513,55.57,131.24,0.8599,0.0925,call,85.69391665,0.93619835,0.00107433,-10.27974664,put,4.82216758,-0.06380165,0.00107433,-5.62068343
0.830463,230.78,444.93,0.2679,0.0028,call,214.768736,0.99760223,0.0000688,-1.13019875,put,0.08272755,-0.00239777,0.0000688,-0.48551557
0.187495,209.56,48.36,0.6947,0.0119,call,0.00000321,0.0000012,0.0000004,-0.00022896,put,160.7329562,-0.9999988,0.0000004,2.48797718
0.066617,328.51,65.25,0.0249,0.0282,call,0,0,0,0,put,262.6434406,-1,0,9.24659503
1.028374,23.14,107.06,0.3478,0.0333,call,84.69902696,0.99999805,0.00000025,-0.74478591,put,0.00001573,-0.00000195,0.00000025,-0.00016499
0.700699,51.35,90.25,0.3477,0.0337,call,40.25516951,0.98477467,0.00146032,-2.35750759,put,0.15681775,-0.01522533,0.00146032,-0.66739705
1.052175,485.09,428.35,0.5802,0.0328,call,85.95010925,0.55825452,0.0015482,-52.83760186,put,126.2345876,-0.44174548,0.0015482,-37.46639097
0.267631,70.91,111.63,0.1077,0.0342,call,41.36607655,1,0,-2.40302618,put,0,0,0,0
1.807638,39.28,345.43,0.1018,0.0045,call,306.4682221,1,0,-0.175328,put,0,0,0,0
